wall_time,frame_id,f0,intensity_db,rhythm_db_std,rms,voiced_ratio,dF0,dI,dR,role,raw_role,gaze,gaze_ratio_role_window,gaze_threshold,gaze_valid_sec,gaze_engaged_by_role,gaze_role_score,gaze_score_for_fusion,torso_position,feet_pointing,crossed_arms,sleepy_eyes,smile,eyebrow_raise,visual_ok,visual_age,http_status,api_latency,p_t,v_t,r_t,s_t,engagement_raw,engagement
1787650774.808,989,395.8057003347409,51.17476417001111,25.669618293303476,0.0742996914159514,0.4845360824742268,0.4940339805027321,0.879058509969959,0.4283015282575331,speaker,speaker,camera,1.0,0.3,5.0718700885772705,True,1.0,0.55,towards,not_visible,no,no,yes,no,True,0.16416549682617188,200,0.3549175262451172,1.2072447151818533,0.13665498410567642,0.9953608247422681,0.4578319034285295,0.7256129560363105,0.6884484884986855
1787650775.177,1000,413.20494815417584,54.3781373764439,26.49640953827437,0.08656647310205037,0.5360824742268041,0.5306854391889583,1.1906052455135387,0.5066976374720475,speaker,speaker,camera,1.0,0.3,5.104265213012695,True,1.0,0.55,towards,not_visible,no,no,yes,no,True,0.16579055786132812,200,0.3668677806854248,1.5218454984885386,0.13466589700757745,1.0,0.5508197774518657,0.7483057393227993,0.712391388828331
1787650775.528,1011,408.5540979936166,73.64298121735636,5.053211104549003,0.1133817238403109,0.8969072164948454,0.5123894839961656,3.10518357714965,-1.6426891822752097,speaker,speaker,camera,1.0,0.3,5.103541851043701,True,1.0,0.55,towards,not_visible,no,no,yes,no,True,0.14954590797424316,200,0.3674454689025879,1.7547280943526775,0.1328239528308372,1.0,0.6193951952873893,0.7723674217071068,0.7363818019798414
1787650775.865,1021,412.7869571717038,61.052098795757686,22.052866540934232,0.0971029735385912,0.6494845360824743,0.5160263109149776,1.815043499218286,0.07370325318606526,speaker,speaker,camera,1.0,0.3,5.105410575866699,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.11960196495056152,200,0.36681127548217773,1.7542699067437568,0.06818181818181819,1.0,0.5740082447503998,0.7925199330063326,0.7588370543904379
1787650776.2,1031,388.94225834952016,37.88836451625316,26.91979266807573,0.06181805259934409,0.30927835051546393,0.4497947225019854,-0.5194803637243496,0.5596588333683542,speaker,speaker,camera,1.0,0.3,5.103718280792236,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.10205340385437012,200,0.352933406829834,0.1451083702925255,0.06818181818181819,0.9427835051546392,0.09125978381503037,0.7916030637684127,0.7719434581416278
1787650776.537,1041,nan,0.0,0.0,0.002988711460934055,0.0,0.0,-4.303122011712422,-2.1379170217729024,speaker,listener,camera,1.0,0.3,5.104311943054199,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.09082841873168945,200,0.34781956672668457,0.0,0.06818181818181819,1.0,0.04772727272727273,0.7891093378683101,0.7788098100323007
1787650776.872,1051,161.9205332473983,23.096461661094608,24.964756541094616,0.03767511510581671,0.1958762886597938,-0.43219432397060437,-1.9934758456029613,0.3585586323365593,speaker,listener,camera,1.0,0.3,5.104339838027954,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.05927920341491699,200,0.3669710159301758,-1.1635483350951312,0.06818181818181819,0.9087628865979381,-0.30133722780126665,0.767989381282705,0.7744816385324624
1787650777.208,1061,158.59792818094743,43.58316484429746,30.82808509006147,0.053102025346888064,0.5567010309278351,-0.4494124180170199,0.0751292311733529,0.9413059009098792,speaker,speaker,camera,1.0,0.3,5.103833436965942,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.02842545509338379,200,0.36698460578918457,0.8495931344931198,0.06818181818181819,1.0,0.30260521307520866,0.7769581900704071,0.7754722591476403
1787650777.545,1071,168.1121596454219,67.8855251717473,9.466987768957209,0.06715221446542298,0.9175257731958762,-0.38752675198990144,2.5046139716066036,-1.2042168902096457,speaker,speaker,camera,1.0,0.3,5.104920148849487,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.36495471000671387,200,0.36698460578918457,1.4749244191544462,0.06818181818181819,1.0,0.4902045984736066,0.7933234814566583,0.7826127480712475
1787650777.897,1082,168.35065715653292,67.6854195116945,4.8079137287402505,0.05847063565887345,0.8969072164948454,-0.3828912395452464,2.459557265885258,-1.6580821253292453,speaker,speaker,camera,1.0,0.3,5.104286193847656,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.3501925468444824,200,0.3667471408843994,1.1642421572832826,0.06818181818181819,1.0,0.3969999199122575,0.8048938991784065,0.7915252085141111
1787650778.233,1092,171.4288752537312,64.86763228600955,8.304284956038224,0.054010887169238034,0.845360824742268,-0.3615856297599944,2.15318297065791,-1.291864181346155,speaker,speaker,camera,1.0,0.3,5.104776620864868,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.3360450267791748,200,0.3501925468444824,1.1282206825986325,0.06818181818181819,1.0,0.38619347750686245,0.8153786691427957,0.8010665927655849
1787650778.568,1102,170.20613002733197,53.288837717347526,19.27282372715783,0.036821312103263344,0.5773195876288659,-0.36570495331847247,0.9737716840851285,-0.1820916624207328,speaker,speaker,camera,1.0,0.3,5.103313207626343,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.31162190437316895,200,0.3594541549682617,0.8526148264748993,0.06818181818181819,1.0,0.3035117206697425,0.8222583850987872,0.8095433096988658
1787650778.905,1112,178.98113147961226,39.81107123773184,20.399815004478057,0.026410216977517224,0.31958762886597936,-0.3123671702670396,-0.3837426807172918,-0.06757161806450292,speaker,speaker,camera,1.0,0.3,5.104871511459351,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.2754836082458496,200,0.37215399742126465,-0.1913535302790154,0.06818181818181819,0.9458762886597938,-0.009678786356431886,0.8173145121442369,0.8126517906770143
1787650779.24,1122,210.89309305093036,30.033696926820163,12.80262388615309,0.011421177159346067,0.061855670103092786,-0.14560974640385024,-1.3576426850012866,-0.8266150137163549,speaker,listener,camera,1.0,0.3,5.104341745376587,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.25896143913269043,200,0.3503906726837158,-1.509278283028917,0.06818181818181819,0.8685567010309279,-0.40505621218140236,0.7933782748133359,0.804942384331543
1787650779.576,1132,175.0374005074587,33.762953568126086,17.190262665780704,0.016838171051831136,0.13402061855670103,-0.3319614142291875,-0.9847170208706941,-0.3878511357535935,speaker,listener,camera,1.0,0.3,5.1037917137146,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.24695467948913574,200,0.3481416702270508,-0.8545035910341177,0.06818181818181819,0.8902061855670103,-0.20862380458296254,0.7778609366761695,0.7941098052693936
1787650779.913,1142,164.73433591323652,47.578348215187766,22.385047132457753,0.045799093873024034,0.422680412371134,-0.3926269912007974,0.3968224438354738,0.13162731091411145,speaker,speaker,camera,1.0,0.3,5.104776620864868,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.23111486434936523,200,0.35090088844299316,0.5927478372172447,0.06818181818181819,0.9768041237113402,0.22555162389244612,0.7829144501570307,0.7896316632244484
1787650780.281,1153,163.21067421540232,60.14609211318361,16.2073950391241,0.05381443852527519,0.6494845360824743,-0.39866675825345177,1.6496286091967043,-0.487454171528395,speaker,speaker,camera,1.0,0.3,5.104286432266235,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.24060654640197754,200,0.35851097106933594,1.2265637635670523,0.06818181818181819,1.0,0.4156964017973884,0.795850266632687,0.7921191045877438
1787650780.632,1164,163.98530066136794,64.91782658662301,9.939913592313962,0.06022086020884486,0.7628865979381443,-0.39063853724185515,2.1103057704486767,-1.1093277744941252,speaker,speaker,camera,1.0,0.3,5.104546070098877,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.22406792640686035,200,0.3679990768432617,1.2179672202833938,0.06818181818181819,1.0,0.41311743881229085,0.8078990613276066,0.7984310872836888
1787650780.968,1174,164.2630790417211,60.59880360197758,11.798568160403489,0.04472234672535223,0.6288659793814433,-0.385707054867942,1.6573004142796464,-0.9123690399402312,speaker,speaker,camera,1.0,0.3,5.103301286697388,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.19391179084777832,200,0.36577868461608887,0.9712724348935495,0.06818181818181819,1.0,0.3391090031953376,0.8164537199822234,0.8056401403631026
1787650781.305,1184,164.04625956421674,64.17878008367789,10.986644417955604,0.061512258179868246,0.7319587628865979,-0.3838224443411812,1.9987250583068814,-0.9844377237856173,speaker,speaker,camera,1.0,0.3,5.104407787322998,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.16803669929504395,200,0.3623664379119873,1.2002286345447255,0.06818181818181819,1.0,0.4077958630906904,0.8270459820060266,0.8142024770202723
1787650781.641,1194,161.893630493017,53.274470883089734,24.337122539492817,0.054771326441147204,0.6185567010309279,-0.3938388180868325,0.8883068876649964,0.3604544656059602,speaker,speaker,camera,1.0,0.3,5.104370355606079,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.15794086456298828,200,0.34564638137817383,1.1238375985389895,0.06818181818181819,1.0,0.38487855228896956,0.8362041635768166,0.82300315164289
1787650781.976,1204,165.89167162536654,33.62994293254379,33.26531733573792,0.050846639116477896,0.41237113402061853,-0.3661826584869178,-1.0850289762662477,1.2496694005744107,speaker,speaker,camera,1.0,0.3,5.104272842407227,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.14284062385559082,200,0.35042452812194824,0.064869788575107,0.06818181818181819,0.9737113402061855,0.06718820929980483,0.8340691206962619,0.8274295392642388
1787650782.313,1214,172.90979889981222,6.845344108423183,15.878347154455222,0.010140626714333172,0.08247422680412371,-0.3216766394574009,-3.7526385689156454,-0.5015243115596031,speaker,listener,camera,1.0,0.3,5.104780912399292,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.12900233268737793,200,0.3504772186279297,-3.142187122339578,0.06818181818181819,0.8747422680412371,-0.8949288639746006,0.7873694940041311,0.8114055211601957
1787650782.649,1224,225.36740916582428,8.88450606109936,16.567436700984256,0.005505749322659429,0.041237113402061855,-0.05671470563537909,-3.5487223736480282,-0.4326153569066996,speaker,listener,camera,1.0,0.3,5.103811979293823,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.09728121757507324,200,0.3602945804595947,0.0,0.06818181818181819,1.0,0.04772727272727273,0.7849119248247431,0.8008080826260147
1787650783.001,1235,140.90539900210015,32.26620994762942,28.772052285918974,0.01888914556560912,0.35051546391752575,-0.5263579668845245,-1.210551984995022,0.7878462015867722,speaker,speaker,camera,1.0,0.3,5.10429048538208,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.0831906795501709,200,0.36655402183532715,-0.23255488360169196,0.06818181818181819,0.9551546391752577,-0.022039192353234857,0.7791733958393222,0.7921542079113377
1787650783.337,1245,141.32315626411528,46.6285786915693,21.928783846237426,0.022211448812068626,0.4845360824742268,-0.5192966755209877,0.23779040924891603,0.09564089560274987,speaker,speaker,camera,1.0,0.3,5.104275465011597,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.05186796188354492,200,0.3673527240753174,0.5072652025212766,0.06818181818181819,0.9953608247422681,0.1999068334836557,0.7832788796367492,0.7886040766015023
1787650783.673,1255,135.0697064230248,54.98683291200925,17.4026524028576,0.029419539464310095,0.6288659793814433,-0.5604960049570573,1.071237927200422,-0.3579286576912601,speaker,speaker,camera,1.0,0.3,5.105315446853638,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.03346729278564453,200,0.35447168350219727,0.9224811496241102,0.06818181818181819,1.0,0.32447161761450577,0.7924669083573606,0.7901492093038456
1787650784.009,1265,135.885926071013,36.01175113463641,27.566959082854144,0.023246012496586015,0.29896907216494845,-0.5501712656462306,-0.8369826298088661,0.6620812968853066,speaker,speaker,camera,1.0,0.3,5.103826999664307,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.022857666015625,200,0.3446383476257324,0.0027483071072063048,0.06818181818181819,0.9396907216494845,0.04855176485943462,0.7898787731102823,0.7900410348264203
1787650784.345,1275,165.05322990450392,32.8293321046981,26.205935871429777,0.022958566251517775,0.26804123711340205,-0.35147852644683253,-1.1468547065046089,0.5193581627740169,speaker,speaker,camera,1.0,0.3,5.104318618774414,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.3587226867675781,200,0.3446383476257324,-0.43012960431586067,0.06818181818181819,0.9304123711340206,-0.08131160856748545,0.7808986002799998,0.7863840610078521
1787650784.681,1285,163.19267087592246,31.230822424722636,25.291129967852424,0.016362706750808496,0.2268041237113402,-0.3598470907058585,-1.2952371274371093,0.4226839907885417,speaker,speaker,camera,1.0,0.3,5.104820489883423,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.3366367816925049,200,0.3587226867675781,-0.6026557621236333,0.06818181818181819,0.918041237113402,-0.13306945590981725,0.7689261406437725,0.7794008928622203
1787650785.017,1295,163.19267087492088,24.10578959321077,28.012968314087146,0.01632169296787348,0.2268041237113402,-0.356820344889018,-1.9947880393139248,0.6906409855041286,speaker,speaker,camera,1.0,0.3,5.104279279708862,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.30747032165527344,200,0.3651895523071289,-1.0030356677041539,0.06818181818181819,0.918041237113402,-0.25318342758397344,0.7495469415472213,0.7674593123362207
1787650785.367,1306,172.74406245634668,17.732012550355,26.737476049542146,0.018010526836493325,0.1958762886597938,-0.296935256752063,-2.612217863206362,0.5561853491945872,speaker,listener,camera,1.0,0.3,5.086284637451172,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.28845667839050293,200,0.36751818656921387,-1.6075954526723062,0.06818181818181819,0.9087628865979381,-0.4345513630744191,0.7181179253134728,0.7477227575271215
1787650785.705,1316,175.04320919801907,37.15424474648971,31.36263989330464,0.02783136451403535,0.44329896907216493,-0.2811411104697067,-0.6438724649608275,1.0131398800788909,speaker,speaker,camera,1.0,0.3,5.072918176651001,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.2625312805175781,200,0.3630180358886719,0.2333565113135258,0.06818181818181819,0.9829896907216494,0.11773422612133047,0.7199446006155421,0.7366114947624898
1787650786.041,1326,175.04320919827236,37.9557279208808,30.529884790727362,0.02783136532412598,0.44329896907216493,-0.278687320392234,-0.5572854228721106,0.9197329710203743,speaker,speaker,camera,1.0,0.3,5.073256731033325,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.23151397705078125,200,0.36697840690612793,0.24535510451065307,0.06818181818181819,0.9829896907216494,0.12133380408046865,0.7219077313159261,0.7307299893838644
1787650786.377,1336,174.65698270601905,19.12944210687332,28.225645237514133,0.021836376613958392,0.26804123711340205,-0.27846102419659763,-2.434341150044138,0.6801116859888477,speaker,speaker,camera,1.0,0.3,5.072242498397827,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.19663333892822266,200,0.36885499954223633,-1.400175396343703,0.06818181818181819,0.9304123711340206,-0.3723253461758381,0.6926328421438464,0.7154911304878572
1787650786.713,1346,84.16900419399094,11.471911970315507,23.872428949623053,0.01689492708566422,0.14432989690721648,-1.0060247565549687,-3.1757507521994777,0.2379889403398515,speaker,listener,camera,1.0,0.3,5.071665287017822,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.19150948524475098,200,0.3395977020263672,-1.894794859278187,0.06818181818181819,0.8932989690721649,-0.5207111850561833,0.6529654535530388,0.6904808597139298
1787650787.048,1356,166.8929326821115,32.54199022172971,29.382907199097378,0.02212764590608041,0.41237113402061853,-0.3214990095611129,-1.0687429270580573,0.789036765287284,speaker,speaker,camera,1.0,0.3,5.071930408477783,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.17498326301574707,200,0.3521156311035156,-0.22082277769351905,0.06818181818181819,0.9737113402061855,-0.01851956058078298,0.6483583587802519,0.6736318593404587
1787650787.385,1366,166.89293268136333,31.766510105802368,30.068831046562995,0.02212762267700525,0.41237113402061853,-0.3187458365420725,-1.1356035093802113,0.8497387823809728,speaker,speaker,camera,1.0,0.3,5.072339296340942,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.1439955234527588,200,0.36803555488586426,-0.23926661980454925,0.06818181818181819,0.9737113402061855,-0.02405271321409204,0.6433864958702619,0.6615337139523799
1787650787.753,1377,164.0226514368534,37.253435471001964,30.643368861842145,0.030470685857094858,0.5360824742268041,-0.3333606563598391,-0.5755549377664501,0.8986951760850779,speaker,speaker,camera,1.0,0.3,5.104807615280151,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.14451384544372559,200,0.3675103187561035,0.2454534836178062,0.06818181818181819,1.0,0.12136331781261459,0.6473344175095336,0.6558539953752414
1787650788.105,1388,163.5460732935197,48.672436033556245,27.77613169297829,0.03369378160729648,0.6288659793814433,-0.33343154010122816,0.5721006678666427,0.6029845074378415,speaker,speaker,camera,1.0,0.3,5.1043219566345215,True,1.0,0.55,towards,not_visible,no,yes,no,no,True,0.14927363395690918,200,0.34721803665161133,0.9861870088066331,-0.05303030303030304,1.0,0.2587348905207778,0.6589409588677312,0.6570887807722373
1787650788.442,1398,160.55574012183726,55.79863519733117,17.488424279210793,0.03197314051384165,0.6804123711340206,-0.3490456938387304,1.2789995775654688,-0.43181607901328645,speaker,speaker,camera,1.0,0.3,5.104329347610474,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.1189584732055664,200,0.36635255813598633,0.9386328615637685,0.06818181818181819,1.0,0.32931713119640327,0.6740168923921969,0.6638600254202212
1787650788.777,1408,159.25873744553488,50.536238648976926,22.339638777569835,0.03084982688117256,0.5154639175257731,-0.35420596721215225,0.7399699269543895,0.05762353161275087,speaker,speaker,camera,1.0,0.3,5.10370397567749,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.08692407608032227,200,0.3674800395965576,0.8036530441372383,0.06818181818181819,1.0,0.2888231859684442,0.6862730054314025,0.6728252174246936
1787650789.114,1418,152.44841823865337,51.48734754354713,22.35293135764283,0.028985229993046088,0.27835051546391754,-0.394922675413753,0.8276811171418658,0.0583765543039231,speaker,speaker,camera,1.0,0.3,5.104776382446289,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.0646207332611084,200,0.35890793800354004,0.8946321640027229,0.06818181818181819,0.9335051546391753,0.3161169219280896,0.6983706412068539,0.6830433869375577
1787650789.449,1428,185.2497332728512,58.3978861297976,11.214094098143526,0.029647171906881122,0.30927835051546393,-0.1967761371871194,1.5104581645954938,-1.0560909371890463,speaker,speaker,camera,1.0,0.3,5.104305744171143,True,1.0,0.55,towards,not_visible,no,no,no,no,True,0.03440237045288086,200,0.3656127452850342,0.6731000379565271,0.06818181818181819,0.9427835051546392,0.24965728411423085,0.7068877722365358,0.692581141057149
1787650789.786,1438,227.01933027715896,46.225762530110025,18.89482231774274,0.019165393177487153,0.14432989690721648,0.008342059105724515,0.2781412229807813,-0.2774572058572346,speaker,listener,camera,1.0,0.3,5.104300022125244,True,1.0,0.55,towards,not_visible,no,yes,no,no,True,0.006507158279418945,200,0.36452627182006836,0.060209684423146566,-0.05303030303030304,0.8932989690721649,-0.019058306794268155,0.7017196845518343,0.6962365584550231
1787650790.122,1448,217.28871485250022,40.72467225025499,18.922337831029292,0.051585617701257,0.1958762886597938,-0.0354661575356599,-0.2719678050047222,-0.2747056545285794,speaker,listener,away,0.9341663989837563,0.3,5.104312181472778,True,0.9059519985482233,0.49827359920152287,towards,not_visible,no,yes,no,no,True,0.0015037059783935547,200,0.34003758430480957,-0.3646645579530955,-0.027534303151284422,0.9087628865979381,-0.12867337959182773,0.6891588093074781,0.693405458796005
1787650790.474,1459,195.28760669978882,51.546118070856984,20.258099625882867,0.0745170817244279,0.23711340206185566,-0.14187122457740078,0.8128964551055248,-0.13838241849793603,speaker,speaker,camera,0.9341929043602336,0.3,5.106368064880371,True,0.9059898633717625,0.4982944248544694,towards,not_visible,no,yes,no,no,True,0.008570194244384766,200,0.3449974060058594,0.6382233252743587,-0.02753114774932283,0.9211340206185566,0.17219519415778162,0.6939401944360675,0.69361935305203
1787650790.809,1469,171.41797639238575,58.74900818793756,16.250954199496363,0.07605679832894784,0.3402061855670103,-0.2709161759616139,1.5250565022625273,-0.5377131369516072,speaker,speaker,camera,0.9341590242167395,0.3,5.103740453720093,True,0.9059414631667707,0.49826780474172394,towards,not_visible,no,yes,no,no,True,0.3440365791320801,200,0.3449974060058594,1.0328754076198645,-0.027535181099738806,0.952061855670103,0.2905879955161422,0.7047657009358673,0.698077892205565
1787650791.146,1479,135.8525400055275,56.53745199682452,14.1552035617269,0.04428518035055639,0.3402061855670103,-0.5010750057912842,1.2886503181285982,-0.7419110693590373,speaker,speaker,camera,0.9341659254245072,0.3,5.104275465011597,True,0.9059513220350103,0.4982732271192557,towards,not_visible,no,no,no,no,True,0.3206441402435303,200,0.3588840961456299,0.8363111157830982,0.09367776168473571,0.952061855670103,0.31646776791424447,0.7164169958767836,0.7054135336740525
1787650791.481,1489,200.6520333060115,56.636689036116906,15.187259153720024,0.045026179179054666,0.4536082474226804,-0.10712381356679614,1.2856875188765506,-0.6312863994661345,speaker,speaker,camera,0.9341661960306266,0.3,5.104296445846558,True,0.9059517086151809,0.49827343973834953,towards,not_visible,no,no,no,no,True,0.3033161163330078,200,0.3528261184692383,0.703340082204958,0.09367779389974994,0.9860824742268041,0.27657648039131233,0.7261558164662787,0.713710446790943
1787650791.816,1499,253.04428777796332,58.76896044505909,14.856549489902717,0.06339492585517062,0.422680412371134,0.1258848510866498,1.4860577845820047,-0.6580445018532037,speaker,speaker,camera,0.9341534782139886,0.3,5.103310585021973,True,0.9059335403056981,0.498263447168134,towards,not_visible,no,yes,no,no,True,0.2702808380126953,200,0.3680293560028076,0.8569619520970064,-0.02753584133816153,0.9768041237113402,0.23781349669238885,0.7335372071256261,0.7216411509248162
1787650792.153,1509,316.6919129227276,65.20125468773843,12.819610759218094,0.08598647309664241,0.6288659793814433,0.3489091275301363,2.114426631004118,-0.8551579299031342,speaker,speaker,camera,0.9341721518769779,0.3,5.104758262634277,True,0.9059602169671113,0.49827811933191124,towards,not_visible,no,no,no,no,True,0.24005889892578125,200,0.36725902557373047,1.352901110626482,0.09367850292907746,1.0,0.4714452852382989,0.7519763074912117,0.7337752135513744
1787650792.49,1519,339.6910584142303,59.28886645638275,18.427528989333958,0.07988653111698886,0.5360824742268041,0.4148497506301669,1.5020435415585092,-0.2858145275925164,speaker,speaker,camera,0.9341628963291959,0.3,5.104040622711182,True,0.9059469947559942,0.49827084711579683,towards,not_visible,no,no,no,no,True,0.22960519790649414,200,0.3467838764190674,1.2375709920063809,0.09367740107815103,1.0,0.43684547835661997,0.7676919088851013,0.7473418916848652
1787650792.841,1530,346.13787252417177,49.20846324973546,20.992560636496563,0.06033914107254245,0.3711340206185567,0.4285221087409998,0.47898278547819473,-0.026453217600330703,speaker,speaker,camera,0.9339506321236899,0.3,5.087637662887573,True,0.9056437601766999,0.498104068097185,towards,not_visible,yes,no,no,no,True,0.21414542198181152,200,0.36708545684814453,0.5815753521928573,-0.5881660502883054,0.9613402061855669,-0.23724362954395653,0.7485532745083263,0.7478264448142496
1787650793.176,1540,283.01367595332704,41.7116042149609,18.58112512795833,0.055915189611410995,0.16494845360824742,0.22184454630760395,-0.2754929458540431,-0.2673322362781505,speaker,listener,camera,0.9337317451089316,0.3,5.070832967758179,True,0.905331064441331,0.4979320854427321,towards,not_visible,yes,no,no,no,True,0.19214367866516113,200,0.3571748733520508,-0.2698714252963228,-0.5881921082662528,0.8994845360824741,-0.4926959033752738,0.7136258356894895,0.7341462011643456
1787650793.514,1550,220.86995446019893,54.380743323037834,18.534613899549008,0.06477063526266229,0.26804123711340205,-0.028557280648822667,0.9941758944121908,-0.2693100367563012,speaker,speaker,camera,0.9337510666366218,0.3,5.072311878204346,True,0.9053586666237454,0.49794726664306005,towards,not_visible,yes,no,no,yes,True,0.16462254524230957,200,0.3650374412536621,0.6480333338003833,-0.550311020205597,0.9304123711340206,-0.1908077140038029,0.6966608961856176,0.7191520791728544
1787650793.849,1560,196.12776532649153,57.75283355158744,18.154785825506572,0.06962063993590105,0.4639175257731959,-0.1470834828764824,1.3214431583230302,-0.30459974379298205,speaker,speaker,camera,0.9337529474150971,0.3,5.072455883026123,True,0.9053613534501388,0.49794874439757636,towards,not_visible,yes,no,no,no,True,0.138746976852417,200,0.36046433448791504,0.9479364218208761,-0.5881895841821855,0.9891752577319588,-0.127351782381267,0.6833986767988942,0.7048507182232704
1787650794.185,1570,164.8838361225003,55.291685731959035,14.040250510743011,0.043893857018602656,0.32989690721649484,-0.3192398730563311,1.0621139447769594,-0.7130072778314084,speaker,speaker,camera,0.9337437698246208,0.3,5.071753263473511,True,0.9053482426066013,0.49794153343363073,towards,not_visible,yes,no,no,no,True,0.11724185943603516,200,0.3574070930480957,0.5815067256508881,-0.5881906767524803,0.9489690721649484,-0.23728145603146975,0.6623781818554039,0.6878617036761239
1787650794.553,1581,184.8307924066893,38.959077443447015,24.66464098054718,0.026917364983330947,0.2268041237113402,-0.2023035759598997,-0.5817680235220116,0.3565618419273225,speaker,speaker,camera,0.9341667618362332,0.3,5.104340314865112,True,0.9059525169089047,0.4982738842998976,towards,not_visible,yes,no,no,no,True,0.12543106079101562,200,0.35979223251342773,-0.150325525681266,-0.5881403205606216,0.918041237113402,-0.4567958820968149,0.6253516182439662,0.6628576695032609
1787650794.889,1592,403.1333081510291,25.671403621544506,19.982255571168142,0.007223219442119188,0.020618556701030927,0.5793561570617455,-1.9047177254770418,-0.11524231742985443,speaker,listener,camera,0.9341595317077692,0.3,5.1037797927856445,True,0.9059421881539562,0.498268203484676,towards,not_visible,yes,no,no,no,True,0.11446523666381836,200,0.34703636169433594,0.0,-0.5881411812902007,1.0,-0.4116988269031404,0.5882589516610061,0.633018182366359
1787650795.226,1601,139.92523059863643,25.62037273779875,20.742125543251344,0.018709982103647316,0.07216494845360824,-0.47880292218466214,-1.9098208138516175,-0.03925532022153426,speaker,listener,camera,1.0,0.3,5.104365825653076,True,1.0,0.55,towards,not_visible,yes,no,no,no,True,0.0968019962310791,200,0.35428452491760254,-1.3120083821218835,-0.5803030303030303,0.8716494845360825,-0.7998146358486862,0.5261453253189882,0.5902690395474106
1787650795.578,1612,169.8290687075154,48.33142998475797,21.71123807492016,0.04008183624649732,0.36082474226804123,-0.28511868320822875,0.36128491084430436,0.05765593294534739,speaker,speaker,camera,1.0,0.3,5.1042492389678955,True,1.0,0.55,towards,not_visible,yes,no,no,no,True,0.0822606086730957,200,0.3582146167755127,0.4661808300467663,-0.5803030303030303,0.9582474226804123,-0.2663578721980913,0.5032348038756946,0.5554553452787242
1787650795.914,1622,171.1624161645065,58.58978743685555,16.802835878849844,0.04362408016108861,0.3711340206185567,-0.27481439634633925,1.3835078069456201,-0.43376084599113796,speaker,speaker,camera,1.0,0.3,5.104813098907471,True,1.0,0.55,towards,not_visible,yes,no,no,no,True,0.05103778839111328,200,0.36725306510925293,0.983956936134983,-0.5803030303030303,0.9613402061855669,-0.1110250403716263,0.4938216403290374,0.5308018632988495
1787650796.25,1632,181.73053626675238,55.04896514786902,13.454707515854702,0.038742598583183636,0.2268041237113402,-0.21249652419106158,1.015590499977511,-0.7642360738307408,speaker,speaker,camera,1.0,0.3,5.103863000869751,True,1.0,0.55,towards,not_visible,yes,no,no,no,True,0.03554868698120117,200,0.35103511810302734,0.46017901777909515,-0.5806221412349255,0.918041237113402,-0.26838179353071934,0.4724326737221282,0.507454187468161
1787650796.584,1642,217.24725930656646,38.40780645852981,22.49910786915822,0.01763186689558612,0.020618556701030927,-0.03206919292316698,-0.658681273956185,0.14784632223791833,speaker,listener,camera,1.0,0.3,5.103161096572876,True,1.0,0.55,towards,not_visible,yes,no,no,no,True,0.02085590362548828,200,0.34848761558532715,-0.4222026293606136,-0.5814517533579433,0.8561855670103092,-0.5336770161587444,0.4334545553313422,0.47785433461343346
